,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url
198,11,1.6481E+18,"Did you know that methane accounts for roughly % of Canada’s total GHG emissions, with oil and gas production being the largest producer?That’s why Canada is investing $5.3 million in clean tech projects to reduce methane emissions from oil and gas production.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/372447ee1fc3521d7b0a75ba88555e99/5AEAA612/t51.2885-15/e35/23507482_1230840937021609_7715207233075675136_n.jpg,BbfPA9fD1MC,0,GraphSidecar,[],[],2017-11-14T11:51:33,[],FALSE,2017-11-14_11-51-33,naturalresourcescanada,4211313612,
199,11,1.64873E+18,to the City of Medicine Hat! Proud to support your efforts to transition to the economy of the future,https://instagram.fyvr3-1.fna.fbcdn.net/vp/648e11e8d68a7fd1be3f0d477a2404bb/5AF09D44/t51.2885-15/e35/23594567_141697556481761_8785359628352356352_n.jpg,BbhdBiijelz,0,GraphImage,"[""congratulations"",""lowercarbon""]",[],2017-11-15T08:32:26,[],FALSE,2017-11-15_08-32-26,naturalresourcescanada,4211313612,
200,16,1.64959E+18,"The sun sets behind a helicopter, shrouded with tarps and rotors tied down for the night, at Carnesluck Lake, Nunavut, .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/aadccee907f60f5fc9e689d0c975645f/5AF85A7A/t51.2885-15/e35/23594227_488972801476124_7844844301145079808_n.jpg,BbkiE2Yjoq_,0,GraphImage,"[""tbt""]",[],2017-11-16T13:14:18,[],FALSE,2017-11-16_13-14-18,naturalresourcescanada,4211313612,
201,9,1.65013E+18,Mount Edziza Provincial Park in B.C. has volcanic rocks ranging from years to million years old,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6f7221fa95b1ec645ccdc793d2079e11/5ADFCAD6/t51.2885-15/e35/23507806_513552935704374_6590256763113570304_n.jpg,BbmbdwRDM3i,0,GraphImage,"[""gsc175""]",[],2017-11-17T06:55:01,[],FALSE,2017-11-17_06-55-01,naturalresourcescanada,4211313612,
202,15,1.65232E+18,GSC held events throughout the year and across the nation to celebrate its years in,https://instagram.fyvr3-1.fna.fbcdn.net/vp/632f35dd213c0524f988105f6109f758/5AEA6273/t51.2885-15/e35/23734471_364765597305179_5654066038476636160_n.jpg,BbuOUX6Ds4C,0,GraphImage,"[""gsc175""]",[],2017-11-20T07:34:04,[],FALSE,2017-11-20_07-34-04,naturalresourcescanada,4211313612,
203,13,1.65316E+18,"By the mid-90s, diamond eloration activity in Canada eloded, particularly in the Canadian Arctic",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4a4f8f4ebd753aa1eb52a427ad53e37b/5ADD3DF5/t51.2885-15/e35/23824827_298359853987473_1394457073625858048_n.jpg,BbxOCtDjwG4,0,GraphImage,"[""gsc175""]",[],2017-11-21T11:29:23,[],FALSE,2017-11-21_11-29-23,naturalresourcescanada,4211313612,
204,23,1.65462E+18,"A geological field party travels along Admiralty Inlet, Baffin Island, Nunavut, via dogsled in May .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b812d1ff1c2f1a560aab88ac3bb1715b/5AF939DE/t51.2885-15/e35/23823493_129073877785572_1952379548783869952_n.jpg,Bb2YMSbj-hM,0,GraphImage,"[""tbt""]",[],2017-11-23T11:34:16,[],FALSE,2017-11-23_11-34-16,naturalresourcescanada,4211313612,
205,9,1.65462E+18,A major eedition to climb Mount Logan was done in to celebrate GSC’s th anniversary,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f4f67b8dee2a1ab3850d003aa7d9c8d4/5AE1C079/t51.2885-15/e35/23824459_131270090872465_7546087088999890944_n.jpg,Bb2Z1eEj7Nr,0,GraphImage,"[""gsc175""]",[],2017-11-23T11:48:38,[],FALSE,2017-11-23_11-48-38,naturalresourcescanada,4211313612,
206,17,1.65464E+18,"We’re investing $155M to support in mining, energy and forestry. Find out more:",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4a294eef7aa7c1fcc7c99ea057e8d040/5A63E71B/t51.2885-15/e15/23735445_1924680304519200_6230231503188525056_n.jpg,Bb2dNrwjMm-,0,GraphVideo,"[""cleangrowth""]",[],2017-11-23T12:18:15,[],TRUE,2017-11-23_12-18-15,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c85956204aeb9c440d869fba93f8b256/5A63A233/t50.2886-16/23896179_131717097526274_4434438748255551488_n.mp4
207,38,1.6575E+18,Congratulations to Benjamin Neil for winning the Northwest Territories Association of Professional Engineers and Geoscientists Best Talk Award at the Yellowknife Forum while working as a student in the Geo-mapping for Energy and Minerals program,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d5d64f0a6b5c9bf1077ac4f7b8262a53/5AE8F561/t51.2885-15/e35/23969749_1982900005316620_3493477070867005440_n.jpg,BcAov6DDrAr,1,GraphImage,"[""geoscience""]",[],2017-11-27T11:11:21,[],FALSE,2017-11-27_11-11-21,naturalresourcescanada,4211313612,
208,9,1.65813E+18,The St-Robert meteorite is only the th meteorite recorded to fall in Canada since,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2735a0c9e864d0a80cb402b16b6f1fcd/5AE1E843/t51.2885-15/e35/24125570_140945979960048_9120900688472178688_n.jpg,BcC251XDrIS,0,GraphImage,"[""gsc175""]",[],2017-11-28T07:53:31,[],FALSE,2017-11-28_07-53-31,naturalresourcescanada,4211313612,
209,18,1.65821E+18,Min Carr discusses the bioeconomy and its role in Canada’s emergence as a global leader in at the,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1d3e45ba8b1deef9ffdf459ee7293097/5AE0C441/t51.2885-15/e35/24125158_1075396449267381_5584810412383141888_n.jpg,BcDIq3mjCir,0,GraphImage,"[""cleangrowth"",""scalingup2017""]",[],2017-11-28T10:28:46,[],FALSE,2017-11-28_10-28-46,naturalresourcescanada,4211313612,
210,9,1.659E+18,The Decade of North American Geology volumes -98 became one of GSC’s all-time best sellers,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3013cd31343b83cf3f4d416d55b2112f/5AD9EDAB/t51.2885-15/e35/24175283_498301610553408_1079177491660144640_n.jpg,BcF9_tugM61,0,GraphImage,"[""gsc175""]",[],2017-11-29T12:53:13,[],FALSE,2017-11-29_12-53-13,naturalresourcescanada,4211313612,
211,13,1.65971E+18,"Fieldwork takes our scientists to Canada's most remote corners, such as the uninhabited Axel Heiberg Island, Nunavut.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/2ad74969c90b50a3ad83230b7d220446/5AFF887B/t51.2885-15/e35/24254450_153603971925473_4588041888455458816_n.jpg,BcIeHG7DVfv,0,GraphImage,"[""tbt""]",[],2017-11-30T12:12:19,[],FALSE,2017-11-30_12-12-19,naturalresourcescanada,4211313612,
212,13,1.65971E+18,"The Sensitive High Resolution Ion MicroProbe helped date the oldest rock in the world, the Acasta Gneiss",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b660f145b35930f7b462343970c50a0d/5AF3E7DE/t51.2885-15/e35/24254096_224706831402951_8631184604667052032_n.jpg,BcIeWowjO18,0,GraphImage,"[""gsc175""]",[],2017-11-30T12:14:26,[],FALSE,2017-11-30_12-14-26,naturalresourcescanada,4211313612,
213,19,1.6603E+18,It’s Month! Stay tuned as we elore how contributes to science-based decision-making in the North. Follow all month to see what we’re doing in Canada’s North!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a78a36a707b6bc0579348db92060e559/5AF235AB/t51.2885-15/e35/24175368_126925608087102_5656766546408636416_n.jpg,BcKkP-wD7_8,0,GraphImage,"[""arcticscience"",""nrcansci"",""arcticscience""]",[],2017-12-01T07:44:26,[],FALSE,2017-12-01_07-44-26,naturalresourcescanada,4211313612,
214,6,1.66033E+18,"MP Breton announces $5.7M in funding to the Green Municipal Fund to help municipalities improve air, water and soil quality and reduce GHGs",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9c0e74e554bc47534ab739b516ce4b2f/5AFCE3EA/t51.2885-15/e35/24254572_384410532016406_1876607834532085760_n.jpg,BcKr_phj3cP,0,GraphImage,"[""quebec"",""cdnmuni""]",[],2017-12-01T08:52:07,[],FALSE,2017-12-01_08-52-07,naturalresourcescanada,4211313612,
215,20,1.66243E+18,"“The world is looking to Canada both as a reliable and stable supplier of the traditional energy it still needs and as an innovator in the newer energy it wants to use.” Minister Carr delivered remarks at Greater Vancouver Board of Trade’s Energy Forum, reiterating the Government’s support for major natural resource projects in Canada.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/67380683c265885d7abd55ab6895865f/5AEEC9C8/t51.2885-15/e35/24331649_131348807557410_8107751777752842240_n.jpg,BcSI4gDjXgy,0,GraphImage,[],[],2017-12-04T06:19:14,[],FALSE,2017-12-04_06-19-14,naturalresourcescanada,4211313612,
216,13,1.6625E+18,“We believe in the solar industry. We understand its potential to accelerate the transition to a clean-energy future.” – Minister Carr Minister Carr delivers keynote address at conference.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc1a67d0474c9d5047f46135c7282685/5AFB0C9C/t51.2885-15/e35/24274791_824785451036865_1874517581323304960_n.jpg,BcSZwXpDKvx,0,GraphImage,"[""solarcanada""]",[],2017-12-04T08:46:40,[],FALSE,2017-12-04_08-46-40,naturalresourcescanada,4211313612,
217,11,1.66259E+18,"We’re preparing young Canadians for the economy of the future by investing $16M to create ,200 green jobs through our Science and Technology Internship Program",https://instagram.fyvr3-1.fna.fbcdn.net/vp/932e95306c14d3d1c1d1655c7f526069/5A6458A0/t51.2885-15/e15/24178056_1549273335157744_7475527601029644288_n.jpg,BcStPXbDD06,0,GraphVideo,[],[],2017-12-04T11:37:04,[],TRUE,2017-12-04_11-37-04,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1221765edb5069636522595b84f7e486/5A64795B/t50.2886-16/24382974_1359155794194105_524988068931829760_n.mp4
218,30,1.6633E+18,Our autonomous underwater vehicle in the Arctic Ocean travelled more than km & reached depths over km — achieving a !,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3714d00420503caff7f85fc7eb89a53b/5AEAE280/t51.2885-15/e35/24838511_134563107259242_4143980851740278784_n.jpg,BcVPCxZjz1t,0,GraphImage,"[""worldrecord"",""nrcansci""]",[],2017-12-05T11:10:47,[],FALSE,2017-12-05_11-10-47,naturalresourcescanada,4211313612,
219,8,1.66331E+18,Multibeam sonar is an invaluable tool for high-resolution geological mapping,https://instagram.fyvr3-1.fna.fbcdn.net/vp/57d0392b980b2504abb23ae0974cdec6/5AD95484/t51.2885-15/e35/24178113_107932006661988_7021570676196638720_n.jpg,BcVRcHZj4Fn,0,GraphImage,"[""gsc175""]",[],2017-12-05T11:31:43,[],FALSE,2017-12-05_11-31-43,naturalresourcescanada,4211313612,
220,5,1.66394E+18,Geoscape posters with their geological information are used in classrooms across Canada,https://instagram.fyvr3-1.fna.fbcdn.net/vp/27a24e7f4951a0ed9b5efc4b91051053/5ADB2398/t51.2885-15/e35/25012418_296020604239125_5087109473273643008_n.jpg,BcXfDrrjG1A,0,GraphImage,"[""gsc175""]",[],2017-12-06T08:09:12,[],FALSE,2017-12-06_08-09-12,naturalresourcescanada,4211313612,
221,16,1.66403E+18,"International collaboration at its best! Canada’s Extended Continental Shelf Program is advancing scientific research. In the Atlantic Ocean, Canada collaborated with its neighbours in their scientific work, including with Denmark in the Labrador Sea and with the United States off the Scotian Shelf southwest of Nova Scotia. In the Arctic Ocean, Canada collaborated on joint surveys with Denmark and the United States, and had a cooperation with Russia. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/23ba9d311bfc35baaffa5a7f0a34d794/5AF0044C/t51.2885-15/e35/25005343_195078131065308_2951944740666343424_n.jpg,BcX0znqDuV2,0,GraphImage,"[""arcticscience""]",[],2017-12-06T11:19:15,[],FALSE,2017-12-06_11-19-15,naturalresourcescanada,4211313612,
222,11,1.66464E+18,"Stewart River, : Steamers like the Alaska were a key mode of transport in the Yukon, moving people, supplies and even pack trains.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b731c71df4e885dacb09a868bf6ab138/5AF265F7/t51.2885-15/e35/24845662_1979611869030318_8437457480555954176_n.jpg,BcaAP80D0bD,0,GraphImage,"[""tbt""]",[],2017-12-07T07:37:43,[],FALSE,2017-12-07_07-37-43,naturalresourcescanada,4211313612,
223,13,1.66465E+18,"“As Arctic nations, and neighbours, we are advancing innovative technology, making fundamental contributions to Earth science and dramatically enhancing our geoscientific knowledge.” – PS Rudd Parliamentary Secretary Kim Rudd delivers remarks at th Arctic Ocean Workshop in Ottawa, jointly hosted by NRCan, Global Affairs Canada and Fisheries and Oceans Canada....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/f39be66ed13a2a72474a8e1ec90f9e79/5AF8ACB9/t51.2885-15/e35/24846020_1759480127679771_6771197383037419520_n.jpg,BcaBpXVDLHb,0,GraphImage,"[""arcticscience"",""geoscience"",""thenorth"",""arcticocean""]",[],2017-12-07T07:49:55,[],FALSE,2017-12-07_07-49-55,naturalresourcescanada,4211313612,
224,14,1.66473E+18,GSC Scientist J.J. O’Neill mapped the Arctic coast from Alaska to Bathurst Inlet.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/672f9eb1348d7c2c10933f63cb4e4702/5AE762DF/t51.2885-15/e35/24331841_133105134025859_3105232050446139392_n.jpg,BcaUgCrjhHh,0,GraphImage,"[""tbt"",""canada150"",""arcticscience""]",[],2017-12-07T10:34:40,[],FALSE,2017-12-07_10-34-40,naturalresourcescanada,4211313612,
225,12,1.66757E+18,GSC led four field research programs to study permafrost gas hydrate at the Mallik site in NWT,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bbb7ec88b19efde569045cf6834c817f/5ADFBDE0/t51.2885-15/e35/25007939_897480637086082_2440626096643768320_n.jpg,BckZEqxDrwg,0,GraphImage,"[""gsc175""]",[],2017-12-11T08:27:02,[],FALSE,2017-12-11_08-27-02,naturalresourcescanada,4211313612,
226,17,1.66834E+18,"Minister McKenna was at the One Planet Summit, where Bill Gates announced a new partnership with the Breakthrough Energy Coalition. The new partnership means early-stage capital investments in energy technology for Canada in the fight against climate change.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9f18733bfc9b84df9d5e97c15dd92c0b/5AD82251/t51.2885-15/e35/25010028_546430185703229_470904084098973696_n.jpg,BcnIo0EjQVm,0,GraphImage,[],[],2017-12-12T10:01:08,[],FALSE,2017-12-12_10-01-08,naturalresourcescanada,4211313612,
227,11,1.66912E+18,"Our satellite station in Inuvik receives data in real time from polar-orbiting satellites. It also collaborates with partners around the world, hosting antennas from the German Aerospace Center, SSC and CNES Observatoire de l’espace!...",https://instagram.fyvr3-1.fna.fbcdn.net/vp/577c5fe4c2ad06c5696d98fb90c2d2ab/5AFCAF1F/t51.2885-15/e35/25019008_203322120229298_675727501032423424_n.jpg,Bcp552AAzYL,0,GraphImage,"[""arcticscience"",""satellites"",""aerospace""]",[],2017-12-13T11:50:07,[],FALSE,2017-12-13_11-50-07,naturalresourcescanada,4211313612,
228,21,1.66983E+18,years ago scientists launched Canada’s first systematic study of the Arctic...,https://instagram.fyvr3-1.fna.fbcdn.net/vp/97f5903382e0379ec5deb629b5f2d7c6/5AE0B7B1/t51.2885-15/e35/24838707_1586808178072663_5460036359689338880_n.jpg,BcsbOsIDX6u,0,GraphImage,"[""tbt"",""canada150"",""arcticscience"",""nrcansci""]",[],2017-12-14T11:19:48,[],FALSE,2017-12-14_11-19-48,naturalresourcescanada,4211313612,
229,21,1.67054E+18,"— here’s a blast from the past! This photo was taken August , , during the fourth joint Canada–US Extended Continental Shelf Survey in the Arctic!...",https://instagram.fyvr3-1.fna.fbcdn.net/vp/d62c26444414ae0093085bae35ecdf1b/5AD95238/t51.2885-15/e35/25017047_1877021692326708_3480430480640180224_n.jpg,Bcu7sL2D53o,0,GraphImage,"[""flashbackfriday"",""arcticscience"",""arctic""]",[],2017-12-15T10:41:56,[],FALSE,2017-12-15_10-41-56,naturalresourcescanada,4211313612,
230,12,1.67058E+18,"We’re helping municipalities improve air, water and soil quality and reduce greenhouse gas emissions with $45 million in funding to support environmental initiatives led by local governments across Ontario.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4521340753c5172194a6a83b7e3ab1a5/5AE56237/t51.2885-15/e35/25006275_1628302447192753_2658680465275224064_n.jpg,BcvE-bUDvtw,1,GraphImage,"[""ontario"",""cdnmuni""]",[],2017-12-15T12:03:04,[],FALSE,2017-12-15_12-03-04,naturalresourcescanada,4211313612,
231,21,1.67059E+18,"Natural Resources Canada’s Frank Des Rosiers, on behalf of our CanmetENERGY team, received an award for the team’s technical and scientific contributions to advancing carbon capture and storage technologies. Congratulations!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/079875072b77769a275752b9cb01bd46/5ADF2F09/t51.2885-15/e35/25017958_1541657865910234_6976627365317181440_n.jpg,BcvJJigDHxY,1,GraphImage,[],[],2017-12-15T12:39:32,[],FALSE,2017-12-15_12-39-32,naturalresourcescanada,4211313612,
232,32,1.67489E+18,"Alice Wilson, the first female geologist with the Geological Survey of Canada, in her office",https://instagram.fyvr3-1.fna.fbcdn.net/vp/18d73c4107341f643255b7a6ed424f63/5AEC2A19/t51.2885-15/e35/25037008_916782931779995_8723141641180807168_n.jpg,Bc-ZL0djfEz,1,GraphImage,"[""tbt"",""womeninscience""]",[],2017-12-21T10:48:16,[],FALSE,2017-12-21_10-48-16,naturalresourcescanada,4211313612,
233,23,1.67984E+18,Aerial photography records the ever-changing cultural and natural features on the Earth's surface? Here’s a picture taken in the,https://instagram.fyvr3-1.fna.fbcdn.net/vp/94d01750cee543354fe5bceafc12506b/5ADD1B52/t51.2885-15/e35/25021854_2026733020937639_5940976790221619200_n.jpg,BdP-p4_j3Lj,0,GraphImage,"[""dyk"",""nwt"",""arcticscience"",""tbt""]",[],2017-12-28T06:42:46,[],FALSE,2017-12-28_06-42-46,naturalresourcescanada,4211313612,
234,34,1.68933E+18,We’re investing in electric and alternative fuel vehicle infrastructure! Help us connect Canadians from coast to coast. Apply for funding: ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c839034f546d2ad8a183e0c4b556713a/5A646959/t51.2885-15/e15/26403063_685719788483548_5765904701941874688_n.jpg,Bdxs0BUjJJ6,0,GraphVideo,"[""electricvehicle"",""ev"",""alternativefuel""]",[],2018-01-10T09:01:34,[],TRUE,2018-01-10_09-01-34,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c91a954c8697a85fa82be56fa808b70/5A647DA7/t50.2886-16/26214387_1852650591411879_468798119899824128_n.mp4
235,23,1.69288E+18,"Canada is committed to clean energy, innovation and energy security as it continues to move toward a low-carbon economy. Minister Carr announces a $100M call for proposals to fund more smart grid systems that will reduce greenhouse gas emissions, create clean jobs and produce a more dynamic and flexible electricity system. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e9a2a3c6e8d4a9b82e650c771b2c25ea/5A63701D/t51.2885-15/e15/26182949_193671254548052_8801377932221087744_n.jpg,Bd-UyjKDxey,1,GraphVideo,"[""cleanenergy"",""innovation"",""lowcarbon"",""smartgrid""]",[],2018-01-15T07:37:36,[],TRUE,2018-01-15_07-37-36,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/827e49a012ca65a495a8a4e24b4ecbb0/5A6388D8/t50.2886-16/26680784_143690106250448_4038918332408135680_n.mp4
236,10,1.69518E+18,"Beautiful scenic view of the east end of Robillard Mountain and Craigmont, Ontario. taken by Alfred E. Barlow",https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f1477a1ad214cc86faa6978fe76859c/5ADB3DC7/t51.2885-15/e35/26378443_521084208273636_2856223611994243072_n.jpg,BeGgPtUDt-O,0,GraphImage,"[""tbt""]",[],2018-01-18T10:55:17,[],FALSE,2018-01-18_10-55-17,naturalresourcescanada,4211313612,
